Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66124,2008,10,1,26.3,1,Y
IDCJAC0010,66124,2008,10,2,31.7,1,Y
IDCJAC0010,66124,2008,10,3,34.9,1,Y
IDCJAC0010,66124,2008,10,4,20.2,1,Y
IDCJAC0010,66124,2008,10,5,19.4,1,Y
IDCJAC0010,66124,2008,10,6,25,1,Y
IDCJAC0010,66124,2008,10,7,22,1,Y
IDCJAC0010,66124,2008,10,8,20.2,1,Y
IDCJAC0010,66124,2008,10,9,21.5,1,Y
IDCJAC0010,66124,2008,10,10,24.5,1,Y
IDCJAC0010,66124,2008,10,11,25.4,1,Y
IDCJAC0010,66124,2008,10,12,25.3,1,Y
IDCJAC0010,66124,2008,10,13,29.4,1,Y
IDCJAC0010,66124,2008,10,14,22,1,Y
IDCJAC0010,66124,2008,10,15,18.3,1,Y
IDCJAC0010,66124,2008,10,16,22.2,1,Y
IDCJAC0010,66124,2008,10,17,27.8,1,Y
IDCJAC0010,66124,2008,10,18,27.3,1,Y
IDCJAC0010,66124,2008,10,19,33.2,1,Y
IDCJAC0010,66124,2008,10,20,22.9,1,Y
IDCJAC0010,66124,2008,10,21,19,1,Y
IDCJAC0010,66124,2008,10,22,15.5,1,Y
IDCJAC0010,66124,2008,10,23,16.5,1,Y
IDCJAC0010,66124,2008,10,24,23,1,Y
IDCJAC0010,66124,2008,10,25,26.2,1,Y
IDCJAC0010,66124,2008,10,26,29.6,1,Y
IDCJAC0010,66124,2008,10,27,34,1,Y
IDCJAC0010,66124,2008,10,28,22.6,1,Y
IDCJAC0010,66124,2008,10,29,16.8,1,Y
IDCJAC0010,66124,2008,10,30,25.5,1,Y
IDCJAC0010,66124,2008,10,31,35.4,1,Y
IDCJAC0010,66124,2008,11,1,21.6,1,Y
IDCJAC0010,66124,2008,11,2,20.8,1,Y
IDCJAC0010,66124,2008,11,3,30,1,Y
IDCJAC0010,66124,2008,11,4,19,1,Y
IDCJAC0010,66124,2008,11,5,23.2,1,Y
IDCJAC0010,66124,2008,11,6,32,1,Y
IDCJAC0010,66124,2008,11,7,25,1,Y
IDCJAC0010,66124,2008,11,8,22.8,1,Y
IDCJAC0010,66124,2008,11,9,23.8,1,Y
IDCJAC0010,66124,2008,11,10,24.8,1,Y
IDCJAC0010,66124,2008,11,11,23.8,1,Y
IDCJAC0010,66124,2008,11,12,28.6,1,Y
IDCJAC0010,66124,2008,11,13,27.2,1,Y
IDCJAC0010,66124,2008,11,14,34.6,1,Y
IDCJAC0010,66124,2008,11,15,23,1,Y
IDCJAC0010,66124,2008,11,16,23,1,Y
IDCJAC0010,66124,2008,11,17,20.6,1,Y
IDCJAC0010,66124,2008,11,18,24.7,1,Y
IDCJAC0010,66124,2008,11,19,24.6,1,Y
IDCJAC0010,66124,2008,11,20,28.9,1,Y
IDCJAC0010,66124,2008,11,21,29.5,1,Y
IDCJAC0010,66124,2008,11,22,20.1,1,Y
IDCJAC0010,66124,2008,11,23,20,1,Y
IDCJAC0010,66124,2008,11,24,22.8,1,Y
IDCJAC0010,66124,2008,11,25,21.7,1,Y
IDCJAC0010,66124,2008,11,26,19.8,1,Y
IDCJAC0010,66124,2008,11,27,27,1,Y
IDCJAC0010,66124,2008,11,28,24.3,1,Y
IDCJAC0010,66124,2008,11,29,23,1,Y
IDCJAC0010,66124,2008,11,30,27.3,1,Y
IDCJAC0010,66124,2008,12,1,31.5,1,Y
IDCJAC0010,66124,2008,12,2,27,1,Y
IDCJAC0010,66124,2008,12,3,33.2,1,Y
IDCJAC0010,66124,2008,12,4,22.3,1,Y
IDCJAC0010,66124,2008,12,5,30.5,1,Y
IDCJAC0010,66124,2008,12,6,34,1,Y
IDCJAC0010,66124,2008,12,7,25.7,1,Y
IDCJAC0010,66124,2008,12,8,24.4,1,Y
IDCJAC0010,66124,2008,12,9,31.2,1,Y
IDCJAC0010,66124,2008,12,10,23,1,Y
IDCJAC0010,66124,2008,12,11,19,1,Y
IDCJAC0010,66124,2008,12,12,25.3,1,Y
IDCJAC0010,66124,2008,12,13,32.9,1,Y
IDCJAC0010,66124,2008,12,14,25.4,1,Y
IDCJAC0010,66124,2008,12,15,23.3,1,Y
IDCJAC0010,66124,2008,12,16,29.5,1,Y
IDCJAC0010,66124,2008,12,17,31,1,Y
IDCJAC0010,66124,2008,12,18,33,1,Y
IDCJAC0010,66124,2008,12,19,26.8,1,Y
IDCJAC0010,66124,2008,12,20,21.1,1,Y
IDCJAC0010,66124,2008,12,21,23.8,1,Y
IDCJAC0010,66124,2008,12,22,26.8,1,Y
IDCJAC0010,66124,2008,12,23,29.7,1,Y
IDCJAC0010,66124,2008,12,24,20.1,1,Y
IDCJAC0010,66124,2008,12,25,25.6,1,Y
IDCJAC0010,66124,2008,12,26,32.4,1,Y
IDCJAC0010,66124,2008,12,27,32,1,Y
IDCJAC0010,66124,2008,12,28,32.2,1,Y
IDCJAC0010,66124,2008,12,29,24.8,1,Y
IDCJAC0010,66124,2008,12,30,32.4,1,Y
IDCJAC0010,66124,2008,12,31,32.7,1,Y
IDCJAC0010,66124,2009,1,1,35.2,1,Y
IDCJAC0010,66124,2009,1,2,24.2,1,Y
IDCJAC0010,66124,2009,1,3,22.9,1,Y
IDCJAC0010,66124,2009,1,4,28.7,1,Y
IDCJAC0010,66124,2009,1,5,39.3,1,Y
IDCJAC0010,66124,2009,1,6,36.5,1,Y
IDCJAC0010,66124,2009,1,7,38.7,1,Y
IDCJAC0010,66124,2009,1,8,24.8,1,Y
IDCJAC0010,66124,2009,1,9,22.8,1,Y
IDCJAC0010,66124,2009,1,10,24.1,1,Y
IDCJAC0010,66124,2009,1,11,27.5,1,Y
IDCJAC0010,66124,2009,1,12,27.6,1,Y
IDCJAC0010,66124,2009,1,13,29.5,1,Y
IDCJAC0010,66124,2009,1,14,38.7,1,Y
IDCJAC0010,66124,2009,1,15,41.7,1,Y
IDCJAC0010,66124,2009,1,16,31.4,1,Y
IDCJAC0010,66124,2009,1,17,21.3,1,Y
IDCJAC0010,66124,2009,1,18,26,1,Y
IDCJAC0010,66124,2009,1,19,31.4,1,Y
IDCJAC0010,66124,2009,1,20,37,1,Y
IDCJAC0010,66124,2009,1,21,39.4,1,Y
IDCJAC0010,66124,2009,1,22,33.2,1,Y
IDCJAC0010,66124,2009,1,23,35.7,1,Y
IDCJAC0010,66124,2009,1,24,41.4,1,Y
IDCJAC0010,66124,2009,1,25,26.8,1,Y
IDCJAC0010,66124,2009,1,26,27.6,1,Y
IDCJAC0010,66124,2009,1,27,26.5,1,Y
IDCJAC0010,66124,2009,1,28,32.1,1,Y
IDCJAC0010,66124,2009,1,29,33,1,Y
IDCJAC0010,66124,2009,1,30,32.4,1,Y
IDCJAC0010,66124,2009,1,31,33.8,1,Y
IDCJAC0010,66124,2009,2,1,,,
IDCJAC0010,66124,2009,2,2,32.5,1,N
IDCJAC0010,66124,2009,2,3,31.6,1,Y
IDCJAC0010,66124,2009,2,4,31,1,Y
IDCJAC0010,66124,2009,2,5,37.2,1,Y
IDCJAC0010,66124,2009,2,6,38.4,1,Y
IDCJAC0010,66124,2009,2,7,40.8,1,Y
IDCJAC0010,66124,2009,2,8,37.5,1,Y
IDCJAC0010,66124,2009,2,9,22.7,1,Y
IDCJAC0010,66124,2009,2,10,20.2,1,Y
IDCJAC0010,66124,2009,2,11,22,1,Y
IDCJAC0010,66124,2009,2,12,20.7,1,Y
IDCJAC0010,66124,2009,2,13,19.1,1,Y
IDCJAC0010,66124,2009,2,14,19.8,1,Y
IDCJAC0010,66124,2009,2,15,22.2,1,Y
IDCJAC0010,66124,2009,2,16,24.2,1,Y
IDCJAC0010,66124,2009,2,17,22.2,1,Y
IDCJAC0010,66124,2009,2,18,28,1,Y
IDCJAC0010,66124,2009,2,19,31.3,1,Y
IDCJAC0010,66124,2009,2,20,30.1,1,Y
IDCJAC0010,66124,2009,2,21,24.6,1,Y
IDCJAC0010,66124,2009,2,22,25.3,1,Y
IDCJAC0010,66124,2009,2,23,31.8,1,Y
IDCJAC0010,66124,2009,2,24,30.8,1,Y
IDCJAC0010,66124,2009,2,25,27.3,1,Y
IDCJAC0010,66124,2009,2,26,25,1,Y
IDCJAC0010,66124,2009,2,27,24.2,1,Y
IDCJAC0010,66124,2009,2,28,29.8,1,Y
IDCJAC0010,66124,2009,3,1,27.2,1,Y
IDCJAC0010,66124,2009,3,2,27,1,Y
IDCJAC0010,66124,2009,3,3,28.2,1,Y
IDCJAC0010,66124,2009,3,4,24.4,1,Y
IDCJAC0010,66124,2009,3,5,25.2,1,Y
IDCJAC0010,66124,2009,3,6,25.3,1,Y
IDCJAC0010,66124,2009,3,7,28.7,1,Y
IDCJAC0010,66124,2009,3,8,24.4,1,Y
IDCJAC0010,66124,2009,3,9,23.4,1,Y
IDCJAC0010,66124,2009,3,10,25.2,1,Y
IDCJAC0010,66124,2009,3,11,22.6,1,Y
IDCJAC0010,66124,2009,3,12,25.8,1,Y
IDCJAC0010,66124,2009,3,13,23.6,1,Y
IDCJAC0010,66124,2009,3,14,29.4,1,Y
IDCJAC0010,66124,2009,3,15,30.4,1,Y
IDCJAC0010,66124,2009,3,16,27.2,1,Y
IDCJAC0010,66124,2009,3,17,26,1,Y
IDCJAC0010,66124,2009,3,18,26.4,1,Y
IDCJAC0010,66124,2009,3,19,31.7,1,Y
IDCJAC0010,66124,2009,3,20,29,1,Y
IDCJAC0010,66124,2009,3,21,25.5,1,Y
IDCJAC0010,66124,2009,3,22,29,1,Y
IDCJAC0010,66124,2009,3,23,29,1,Y
IDCJAC0010,66124,2009,3,24,31.2,1,Y
IDCJAC0010,66124,2009,3,25,33.2,1,Y
IDCJAC0010,66124,2009,3,26,31.2,1,Y
IDCJAC0010,66124,2009,3,27,22.8,1,Y
IDCJAC0010,66124,2009,3,28,25,1,Y
IDCJAC0010,66124,2009,3,29,26.4,1,Y
IDCJAC0010,66124,2009,3,30,25.2,1,Y
IDCJAC0010,66124,2009,3,31,21.8,1,Y
IDCJAC0010,66124,2009,4,1,23,1,Y
IDCJAC0010,66124,2009,4,2,24.5,1,Y
IDCJAC0010,66124,2009,4,3,25.9,1,Y
IDCJAC0010,66124,2009,4,4,20.6,1,Y
IDCJAC0010,66124,2009,4,5,25.5,1,Y
IDCJAC0010,66124,2009,4,6,21.2,1,Y
IDCJAC0010,66124,2009,4,7,21.2,1,Y
IDCJAC0010,66124,2009,4,8,22.2,1,Y
IDCJAC0010,66124,2009,4,9,24.2,1,Y
IDCJAC0010,66124,2009,4,10,25.2,1,Y
IDCJAC0010,66124,2009,4,11,24.7,1,Y
IDCJAC0010,66124,2009,4,12,26.2,1,Y
IDCJAC0010,66124,2009,4,13,22.1,1,Y
IDCJAC0010,66124,2009,4,14,27,1,Y
IDCJAC0010,66124,2009,4,15,29,1,Y
IDCJAC0010,66124,2009,4,16,25.4,1,Y
IDCJAC0010,66124,2009,4,17,23.4,1,Y
IDCJAC0010,66124,2009,4,18,23.1,1,Y
IDCJAC0010,66124,2009,4,19,21.7,1,Y
IDCJAC0010,66124,2009,4,20,21.2,1,Y
IDCJAC0010,66124,2009,4,21,22.6,1,Y
IDCJAC0010,66124,2009,4,22,21.6,1,Y
IDCJAC0010,66124,2009,4,23,21,1,Y
IDCJAC0010,66124,2009,4,24,23.5,1,Y
IDCJAC0010,66124,2009,4,25,23.4,1,Y
IDCJAC0010,66124,2009,4,26,19.8,1,Y
IDCJAC0010,66124,2009,4,27,19,1,Y
IDCJAC0010,66124,2009,4,28,21.1,1,Y
IDCJAC0010,66124,2009,4,29,18,1,Y
IDCJAC0010,66124,2009,4,30,18.3,1,Y
IDCJAC0010,66124,2009,5,1,22.4,1,Y
IDCJAC0010,66124,2009,5,2,21.8,1,Y
IDCJAC0010,66124,2009,5,3,21,1,Y
IDCJAC0010,66124,2009,5,4,24,1,Y
IDCJAC0010,66124,2009,5,5,20.4,1,Y
IDCJAC0010,66124,2009,5,6,23.2,1,Y
IDCJAC0010,66124,2009,5,7,22.8,1,Y
IDCJAC0010,66124,2009,5,8,20.6,1,Y
IDCJAC0010,66124,2009,5,9,22.4,1,Y
IDCJAC0010,66124,2009,5,10,19,1,Y
IDCJAC0010,66124,2009,5,11,19.8,1,Y
IDCJAC0010,66124,2009,5,12,19.6,1,Y
IDCJAC0010,66124,2009,5,13,21,1,Y
IDCJAC0010,66124,2009,5,14,21.6,1,Y
IDCJAC0010,66124,2009,5,15,22.2,1,Y
IDCJAC0010,66124,2009,5,16,22.3,1,Y
IDCJAC0010,66124,2009,5,17,20.8,1,Y
IDCJAC0010,66124,2009,5,18,20.2,1,Y
IDCJAC0010,66124,2009,5,19,21.4,1,Y
IDCJAC0010,66124,2009,5,20,21.4,1,Y
IDCJAC0010,66124,2009,5,21,19.2,1,Y
IDCJAC0010,66124,2009,5,22,19.4,1,Y
IDCJAC0010,66124,2009,5,23,19.7,1,Y
IDCJAC0010,66124,2009,5,24,21.5,1,Y
IDCJAC0010,66124,2009,5,25,20.2,1,Y
IDCJAC0010,66124,2009,5,26,22.8,1,Y
IDCJAC0010,66124,2009,5,27,16.3,1,Y
IDCJAC0010,66124,2009,5,28,18.5,1,Y
IDCJAC0010,66124,2009,5,29,18,1,Y
IDCJAC0010,66124,2009,5,30,17.5,1,Y
IDCJAC0010,66124,2009,5,31,17.3,1,Y
IDCJAC0010,66124,2009,6,1,17.2,1,Y
IDCJAC0010,66124,2009,6,2,18,1,Y
IDCJAC0010,66124,2009,6,3,19,1,Y
IDCJAC0010,66124,2009,6,4,16.6,1,Y
IDCJAC0010,66124,2009,6,5,19.4,1,Y
IDCJAC0010,66124,2009,6,6,19.1,1,Y
IDCJAC0010,66124,2009,6,7,19.3,1,Y
IDCJAC0010,66124,2009,6,8,19.4,1,Y
IDCJAC0010,66124,2009,6,9,16.2,1,Y
IDCJAC0010,66124,2009,6,10,14.6,1,Y
IDCJAC0010,66124,2009,6,11,15.8,1,Y
IDCJAC0010,66124,2009,6,12,17.2,1,Y
IDCJAC0010,66124,2009,6,13,17.5,1,Y
IDCJAC0010,66124,2009,6,14,14.8,1,Y
IDCJAC0010,66124,2009,6,15,19.4,1,Y
IDCJAC0010,66124,2009,6,16,16.4,1,Y
IDCJAC0010,66124,2009,6,17,16.2,1,Y
IDCJAC0010,66124,2009,6,18,16.5,1,Y
IDCJAC0010,66124,2009,6,19,18,1,Y
IDCJAC0010,66124,2009,6,20,15.8,1,Y
IDCJAC0010,66124,2009,6,21,18,1,Y
IDCJAC0010,66124,2009,6,22,20.5,1,Y
IDCJAC0010,66124,2009,6,23,20.6,1,Y
IDCJAC0010,66124,2009,6,24,18.2,1,Y
IDCJAC0010,66124,2009,6,25,16.3,1,Y
IDCJAC0010,66124,2009,6,26,18.6,1,Y
IDCJAC0010,66124,2009,6,27,16.6,1,Y
IDCJAC0010,66124,2009,6,28,18.8,1,Y
IDCJAC0010,66124,2009,6,29,20.7,1,Y
IDCJAC0010,66124,2009,6,30,19.9,1,Y
IDCJAC0010,66124,2009,7,1,21.2,1,Y
IDCJAC0010,66124,2009,7,2,18.2,1,Y
IDCJAC0010,66124,2009,7,3,15.4,1,Y
IDCJAC0010,66124,2009,7,4,17.4,1,Y
IDCJAC0010,66124,2009,7,5,17.7,1,Y
IDCJAC0010,66124,2009,7,6,14.5,1,Y
IDCJAC0010,66124,2009,7,7,15.2,1,Y
IDCJAC0010,66124,2009,7,8,15.8,1,Y
IDCJAC0010,66124,2009,7,9,17.5,1,Y
IDCJAC0010,66124,2009,7,10,18,1,Y
IDCJAC0010,66124,2009,7,11,15.4,1,Y
IDCJAC0010,66124,2009,7,12,18,1,Y
IDCJAC0010,66124,2009,7,13,17.3,1,Y
IDCJAC0010,66124,2009,7,14,17.5,1,Y
IDCJAC0010,66124,2009,7,15,16.7,1,Y
IDCJAC0010,66124,2009,7,16,16.5,1,Y
IDCJAC0010,66124,2009,7,17,16.5,1,Y
IDCJAC0010,66124,2009,7,18,18.4,1,Y
IDCJAC0010,66124,2009,7,19,20,1,Y
IDCJAC0010,66124,2009,7,20,21,1,Y
IDCJAC0010,66124,2009,7,21,23,1,Y
IDCJAC0010,66124,2009,7,22,24.6,1,Y
IDCJAC0010,66124,2009,7,23,17.4,1,Y
IDCJAC0010,66124,2009,7,24,17.5,1,Y
IDCJAC0010,66124,2009,7,25,19,1,Y
IDCJAC0010,66124,2009,7,26,14.8,1,Y
IDCJAC0010,66124,2009,7,27,19,1,Y
IDCJAC0010,66124,2009,7,28,18,1,Y
IDCJAC0010,66124,2009,7,29,19.4,1,Y
IDCJAC0010,66124,2009,7,30,19,1,Y
IDCJAC0010,66124,2009,7,31,19.8,1,Y
IDCJAC0010,66124,2009,8,1,19.4,1,Y
IDCJAC0010,66124,2009,8,2,19.4,1,Y
IDCJAC0010,66124,2009,8,3,20.7,1,Y
IDCJAC0010,66124,2009,8,4,19.6,1,Y
IDCJAC0010,66124,2009,8,5,20,1,Y
IDCJAC0010,66124,2009,8,6,20.6,1,Y
IDCJAC0010,66124,2009,8,7,23.6,1,Y
IDCJAC0010,66124,2009,8,8,16.9,1,Y
IDCJAC0010,66124,2009,8,9,19.6,1,Y
IDCJAC0010,66124,2009,8,10,18.4,1,Y
IDCJAC0010,66124,2009,8,11,18.7,1,Y
IDCJAC0010,66124,2009,8,12,20,1,Y
IDCJAC0010,66124,2009,8,13,21.5,1,Y
IDCJAC0010,66124,2009,8,14,21.8,1,Y
IDCJAC0010,66124,2009,8,15,22.2,1,Y
IDCJAC0010,66124,2009,8,16,25.7,1,Y
IDCJAC0010,66124,2009,8,17,23,1,Y
IDCJAC0010,66124,2009,8,18,20,1,Y
IDCJAC0010,66124,2009,8,19,20.6,1,Y
IDCJAC0010,66124,2009,8,20,23.2,1,Y
IDCJAC0010,66124,2009,8,21,26,1,Y
IDCJAC0010,66124,2009,8,22,21.2,1,Y
IDCJAC0010,66124,2009,8,23,26.2,1,Y
IDCJAC0010,66124,2009,8,24,24.2,1,Y
IDCJAC0010,66124,2009,8,25,19.5,1,Y
IDCJAC0010,66124,2009,8,26,21.3,1,Y
IDCJAC0010,66124,2009,8,27,24.5,1,Y
IDCJAC0010,66124,2009,8,28,25.8,1,Y
IDCJAC0010,66124,2009,8,29,26.4,1,Y
IDCJAC0010,66124,2009,8,30,19.5,1,Y
IDCJAC0010,66124,2009,8,31,21.7,1,Y
IDCJAC0010,66124,2009,9,1,22.5,1,Y
IDCJAC0010,66124,2009,9,2,19.7,1,Y
IDCJAC0010,66124,2009,9,3,21.6,1,Y
IDCJAC0010,66124,2009,9,4,25.2,1,Y
IDCJAC0010,66124,2009,9,5,21.2,1,Y
IDCJAC0010,66124,2009,9,6,21.6,1,Y
IDCJAC0010,66124,2009,9,7,21.4,1,Y
IDCJAC0010,66124,2009,9,8,20.7,1,Y
IDCJAC0010,66124,2009,9,9,21,1,Y
IDCJAC0010,66124,2009,9,10,22.2,1,Y
IDCJAC0010,66124,2009,9,11,23.3,1,Y
IDCJAC0010,66124,2009,9,12,31,1,Y
IDCJAC0010,66124,2009,9,13,31.7,1,Y
IDCJAC0010,66124,2009,9,14,19.2,1,Y
IDCJAC0010,66124,2009,9,15,23,1,Y
IDCJAC0010,66124,2009,9,16,22.1,1,Y
IDCJAC0010,66124,2009,9,17,32,1,Y
IDCJAC0010,66124,2009,9,18,23.4,1,Y
IDCJAC0010,66124,2009,9,19,25.2,1,Y
IDCJAC0010,66124,2009,9,20,28.7,1,Y
IDCJAC0010,66124,2009,9,21,25.2,1,Y
IDCJAC0010,66124,2009,9,22,31,1,Y
IDCJAC0010,66124,2009,9,23,22,1,Y
IDCJAC0010,66124,2009,9,24,24.2,1,Y
IDCJAC0010,66124,2009,9,25,26.7,1,Y
IDCJAC0010,66124,2009,9,26,19.5,1,Y
IDCJAC0010,66124,2009,9,27,17.3,1,Y
IDCJAC0010,66124,2009,9,28,21.8,1,Y
IDCJAC0010,66124,2009,9,29,22.8,1,Y
IDCJAC0010,66124,2009,9,30,28,1,Y
IDCJAC0010,66124,2009,10,1,33.2,1,Y
IDCJAC0010,66124,2009,10,2,20.5,1,Y
IDCJAC0010,66124,2009,10,3,15.2,1,Y
IDCJAC0010,66124,2009,10,4,16.2,1,Y
IDCJAC0010,66124,2009,10,5,20,1,Y
IDCJAC0010,66124,2009,10,6,19.6,1,Y
IDCJAC0010,66124,2009,10,7,19.5,1,Y
IDCJAC0010,66124,2009,10,8,18.5,1,Y
IDCJAC0010,66124,2009,10,9,17,1,Y
IDCJAC0010,66124,2009,10,10,17.9,1,Y
IDCJAC0010,66124,2009,10,11,19.4,1,Y
IDCJAC0010,66124,2009,10,12,22.7,1,Y
IDCJAC0010,66124,2009,10,13,24.5,1,Y
IDCJAC0010,66124,2009,10,14,21.9,1,Y
IDCJAC0010,66124,2009,10,15,23,1,Y
IDCJAC0010,66124,2009,10,16,21.7,1,Y
IDCJAC0010,66124,2009,10,17,21,1,Y
IDCJAC0010,66124,2009,10,18,21,1,Y
IDCJAC0010,66124,2009,10,19,23.5,1,Y
IDCJAC0010,66124,2009,10,20,29.8,1,Y
IDCJAC0010,66124,2009,10,21,34.2,1,Y
IDCJAC0010,66124,2009,10,22,23,1,Y
IDCJAC0010,66124,2009,10,23,28.4,1,Y
IDCJAC0010,66124,2009,10,24,23.4,1,Y
IDCJAC0010,66124,2009,10,25,21,1,Y
IDCJAC0010,66124,2009,10,26,16.3,1,Y
IDCJAC0010,66124,2009,10,27,18,1,Y
IDCJAC0010,66124,2009,10,28,26.5,1,Y
IDCJAC0010,66124,2009,10,29,23,1,Y
IDCJAC0010,66124,2009,10,30,26.5,1,Y
IDCJAC0010,66124,2009,10,31,24.7,1,Y
IDCJAC0010,66124,2009,11,1,29,1,Y
IDCJAC0010,66124,2009,11,2,26.2,1,Y
IDCJAC0010,66124,2009,11,3,38.6,1,Y
IDCJAC0010,66124,2009,11,4,20.4,1,Y
IDCJAC0010,66124,2009,11,5,20.7,1,Y
IDCJAC0010,66124,2009,11,6,21.2,1,Y
IDCJAC0010,66124,2009,11,7,23.8,1,Y
IDCJAC0010,66124,2009,11,8,22.8,1,Y
IDCJAC0010,66124,2009,11,9,26,1,Y
IDCJAC0010,66124,2009,11,10,27.6,1,Y
IDCJAC0010,66124,2009,11,11,25.6,1,Y
IDCJAC0010,66124,2009,11,12,35.6,1,Y
IDCJAC0010,66124,2009,11,13,23.3,1,Y
IDCJAC0010,66124,2009,11,14,29.3,1,Y
IDCJAC0010,66124,2009,11,15,25.5,1,Y
IDCJAC0010,66124,2009,11,16,37,1,Y
IDCJAC0010,66124,2009,11,17,22.8,1,Y
IDCJAC0010,66124,2009,11,18,27.1,1,Y
IDCJAC0010,66124,2009,11,19,33.2,1,Y
IDCJAC0010,66124,2009,11,20,41.8,1,Y
IDCJAC0010,66124,2009,11,21,32,1,Y
IDCJAC0010,66124,2009,11,22,41,1,Y
IDCJAC0010,66124,2009,11,23,22,1,Y
IDCJAC0010,66124,2009,11,24,20.5,1,Y
IDCJAC0010,66124,2009,11,25,29,1,Y
IDCJAC0010,66124,2009,11,26,30.1,1,Y
IDCJAC0010,66124,2009,11,27,33.4,1,Y
IDCJAC0010,66124,2009,11,28,39,1,Y
IDCJAC0010,66124,2009,11,29,31.1,1,Y
IDCJAC0010,66124,2009,11,30,22,1,Y
IDCJAC0010,66124,2009,12,1,21.5,1,Y
IDCJAC0010,66124,2009,12,2,21.6,1,Y
IDCJAC0010,66124,2009,12,3,27.5,1,Y
IDCJAC0010,66124,2009,12,4,24.7,1,Y
IDCJAC0010,66124,2009,12,5,26.6,1,Y
IDCJAC0010,66124,2009,12,6,28.2,1,Y
IDCJAC0010,66124,2009,12,7,37.6,1,Y
IDCJAC0010,66124,2009,12,8,32.8,1,Y
IDCJAC0010,66124,2009,12,9,24.7,1,Y
IDCJAC0010,66124,2009,12,10,31.3,1,Y
IDCJAC0010,66124,2009,12,11,29.9,1,Y
IDCJAC0010,66124,2009,12,12,30.7,1,Y
IDCJAC0010,66124,2009,12,13,27.8,1,Y
IDCJAC0010,66124,2009,12,14,21.5,1,Y
IDCJAC0010,66124,2009,12,15,26,1,Y
IDCJAC0010,66124,2009,12,16,33.2,1,Y
IDCJAC0010,66124,2009,12,17,41.8,1,Y
IDCJAC0010,66124,2009,12,18,22.2,1,Y
IDCJAC0010,66124,2009,12,19,30.2,1,Y
IDCJAC0010,66124,2009,12,20,23.7,1,Y
IDCJAC0010,66124,2009,12,21,29.4,1,Y
IDCJAC0010,66124,2009,12,22,35,1,Y
IDCJAC0010,66124,2009,12,23,34.8,1,Y
IDCJAC0010,66124,2009,12,24,35.7,1,Y
IDCJAC0010,66124,2009,12,25,29,1,Y
IDCJAC0010,66124,2009,12,26,20.1,1,Y
IDCJAC0010,66124,2009,12,27,23.2,1,Y
IDCJAC0010,66124,2009,12,28,24,1,Y
IDCJAC0010,66124,2009,12,29,26,1,Y
IDCJAC0010,66124,2009,12,30,26.3,1,Y
IDCJAC0010,66124,2009,12,31,26.2,1,Y
IDCJAC0010,66124,2010,1,1,29.7,1,Y
IDCJAC0010,66124,2010,1,2,30.9,1,Y
IDCJAC0010,66124,2010,1,3,20.2,1,Y
IDCJAC0010,66124,2010,1,4,24.3,1,Y
IDCJAC0010,66124,2010,1,5,33.2,1,Y
IDCJAC0010,66124,2010,1,6,27.8,1,Y
IDCJAC0010,66124,2010,1,7,24.2,1,Y
IDCJAC0010,66124,2010,1,8,28,1,Y
IDCJAC0010,66124,2010,1,9,37.7,1,Y
IDCJAC0010,66124,2010,1,10,32,1,Y
IDCJAC0010,66124,2010,1,11,28.5,1,Y
IDCJAC0010,66124,2010,1,12,38.4,1,Y
IDCJAC0010,66124,2010,1,13,29.4,1,Y
IDCJAC0010,66124,2010,1,14,22,1,Y
IDCJAC0010,66124,2010,1,15,26.7,1,Y
IDCJAC0010,66124,2010,1,16,28.9,1,Y
IDCJAC0010,66124,2010,1,17,28.2,1,Y
IDCJAC0010,66124,2010,1,18,25.9,1,Y
IDCJAC0010,66124,2010,1,19,28,1,Y
IDCJAC0010,66124,2010,1,20,34.5,1,Y
IDCJAC0010,66124,2010,1,21,37,1,Y
IDCJAC0010,66124,2010,1,22,40.8,1,Y
IDCJAC0010,66124,2010,1,23,42.3,1,Y
IDCJAC0010,66124,2010,1,24,24.2,1,Y
IDCJAC0010,66124,2010,1,25,29,1,Y
IDCJAC0010,66124,2010,1,26,34.3,1,Y
IDCJAC0010,66124,2010,1,27,28.2,1,Y
IDCJAC0010,66124,2010,1,28,28.3,1,Y
IDCJAC0010,66124,2010,1,29,30,1,Y
IDCJAC0010,66124,2010,1,30,27.7,1,Y
IDCJAC0010,66124,2010,1,31,28.9,1,Y
IDCJAC0010,66124,2010,2,1,30,1,Y
IDCJAC0010,66124,2010,2,2,28.2,1,Y
IDCJAC0010,66124,2010,2,3,27.8,1,Y
IDCJAC0010,66124,2010,2,4,27.6,1,Y
IDCJAC0010,66124,2010,2,5,30.3,1,Y
IDCJAC0010,66124,2010,2,6,23.6,1,Y
IDCJAC0010,66124,2010,2,7,26.2,1,Y
IDCJAC0010,66124,2010,2,8,27.8,1,Y
IDCJAC0010,66124,2010,2,9,29,1,Y
IDCJAC0010,66124,2010,2,10,32.2,1,Y
IDCJAC0010,66124,2010,2,11,35.2,1,Y
IDCJAC0010,66124,2010,2,12,37.6,1,Y
IDCJAC0010,66124,2010,2,13,27.5,1,Y
IDCJAC0010,66124,2010,2,14,28,1,Y
IDCJAC0010,66124,2010,2,15,33.7,1,Y
IDCJAC0010,66124,2010,2,16,26.2,1,Y
IDCJAC0010,66124,2010,2,17,26.4,1,Y
