5,5
6,6
22,23
11,11
14,14
5,5
4,4
11,11
13,13
11,11
13,13
11,11
11,11
5,5
7,7
28,28
13,13
8,8
7,7
7,7
3,3
12,12
11,11
6,6
13,13
6,6
12,12
13,13
6,6
5,5
6,6
17,17
6,6
3,3
3,3
5,5
6,6
18,18
3,3
12,12
9,9
5,5
6,6
13,13
11,11
15,15
34,35
13,14
35,35
32,32
36,36
11,11
34,34
22,24
13,13
20,20
14,14
16,16
16,16
6,6
30,30
33,34
8,8
12,12
3,3
13,13
13,14
27,27
7,7
6,6
12,12
12,12
17,17
12,12
19,21
6,6
4,4
12,12
35,35
16,16
5,5
11,11
10,10
13,13
3,3
18,18
13,13
13,13
24,24
9,9
10,10
8,8
11,11
2,2
2,2
10,11
10,11
16,16
9,9
13,13
33,33
12,12
8,8
14,14
9,9
6,6
19,21
12,12
10,11
15,15
10,10
12,13
26,27
13,13
13,13
14,14
3,3
32,33
1,1
10,10
7,7
5,5
32,33
7,7
12,12
14,14
3,3
29,29
11,12
10,10
29,29
12,12
12,12
3,3
3,3
18,18
2,2
10,10
27,27
11,12
10,10
6,6
9,9
3,3
11,11
3,3
10,11
8,8
11,11
34,36
10,10
12,12
7,7
5,5
13,14
19,19
34,35
32,33
4,4
7,7
7,7
4,4
10,10
16,16
8,8
6,6
12,12
25,26
29,31
7,7
12,13
10,11
33,36
1,1
4,4
29,30
10,10
14,14
33,35
9,9
11,11
6,6
13,13
18,18
6,6
24,24
14,14
12,12
6,6
10,10
5,5
6,6
34,36
4,4
8,8
13,14
11,12
8,8
9,9
11,11
4,4
3,3
17,17
34,34
8,8
27,27
11,11
11,11
3,3
3,3
7,7
14,14
5,5
15,16
5,5
4,4
13,13
9,9
12,12
12,13
7,7
4,4
8,8
33,33
13,13
19,21
19,21
19,19
5,5
2,2
11,12
8,8
4,4
3,3
10,10
4,4
10,10
27,27
12,13
12,13
12,13
11,11
27,27
3,3
8,8
8,8
7,7
9,9
21,21
33,35
5,5
11,11
2,2
32,33
17,18
5,5
13,13
8,8
6,6
7,7
11,12
3,3
17,18
10,11
6,6
5,5
15,16
11,11
8,8
7,7
14,14
33,33
27,27
7,7
23,25
22,23
34,34
11,12
11,12
13,13
10,10
7,7
17,18
11,12
7,7
18,18
15,15
6,6
14,14
14,15
16,16
8,8
12,13
2,2
15,16
27,27
29,30
6,6
32,33
25,25
11,12
24,25
26,26
8,8
5,5
9,9
5,5
4,4
11,11
6,6
11,11
4,4
6,6
2,2
26,27
7,7
12,13
4,4
4,4
8,8
9,9
11,12
7,7
15,15
35,35
7,7
4,4
33,35
17,17
28,29
12,12
30,33
12,12
12,12
11,11
8,8
11,12
11,12
33,34
22,22
6,6
12,12
23,23
28,28
11,11
9,9
6,6
9,9
12,12
14,14
9,9
13,13
8,8
5,5
13,13
11,12
4,4
14,14
13,13
11,11
17,18
27,28
4,4
5,5
27,27
10,10
5,5
12,12
8,8
2,2
7,7
17,17
33,34
4,4
2,2
34,34
9,9
13,13
9,9
15,15
6,6
12,13
16,17
6,6
16,17
2,2
2,2
6,6
12,13
34,35
7,7
7,7
8,8
4,4
11,11
2,2
30,30
12,12
11,11
4,4
3,3
5,5
9,9
11,11
2,2
8,8
6,6
33,34
11,11
29,30
10,10
16,17
14,14
7,7
6,6
16,16
12,13
13,13
4,4
10,11
18,18
19,20
10,10
14,14
14,14
10,10
4,4
12,12
21,21
6,6
12,13
19,21
5,5
12,12
13,13
6,6
4,4
4,4
5,5
5,5
12,12
6,6
10,10
8,8
11,11
11,11
9,9
4,4
10,11
15,15
32,35
10,10
12,12
10,10
4,4
26,26
3,3
5,5
11,12
10,10
5,5
34,34
11,11
33,36
6,6
1,1
7,7
2,2
12,12
6,6
10,11
3,3
34,35
20,20
10,11
12,12
33,35
12,12
23,25
14,15
27,29
5,5
7,7
11,11
5,5
32,32
26,26
16,17
5,5
17,18
5,5
19,19
32,32
4,4
3,3
6,6
10,10
8,8
6,6
15,16
20,20
16,17
5,5
7,7
10,10
12,13
5,5
34,34
11,11
6,6
3,3
4,4
4,4
31,31
7,7
12,12
2,2
5,5
25,26
13,14
4,4
11,11
7,7
19,19
15,15
5,5
7,7
13,13
33,33
15,16
5,5
25,26
11,11
11,11
11,11
11,11
33,34
14,15
3,3
17,17
21,22
9,9
34,35
5,5
33,34
7,7
5,5
14,15
11,11
17,17
12,13
5,5
8,8
18,18
3,3
14,15
7,7
7,7
7,7
21,21
25,27
3,3
5,5
12,12
2,2
3,3
6,6
6,6
7,7
18,18
13,14
12,13
12,12
5,5
18,19
11,12
4,4
10,11
11,12
6,6
6,6
6,6
29,30
34,34
14,15
12,12
21,21
21,21
22,24
21,23
4,4
7,7
23,23
1,1
6,6
3,3
28,29
7,7
11,11
12,12
11,12
3,3
2,2
31,31
5,5
5,5
10,11
16,16
4,4
2,2
4,4
6,6
6,6
12,12
34,34
7,7
17,17
33,34
7,7
13,13
1,1
11,12
7,7
4,4
13,13
17,17
14,15
6,6
2,2
8,8
16,17
10,11
5,5
7,7
8,8
21,22
17,18
17,18
29,31
10,10
29,31
5,5
11,11
2,2
34,34
18,19
6,6
6,6
5,5
19,20
21,23
21,23
17,18
35,35
11,11
6,6
3,3
12,12
3,3
5,5
12,12
20,20
11,11
5,5
10,10
12,12
2,2
6,6
13,13
10,10
13,13
6,6
21,23
32,35
20,21
6,6
21,22
28,30
15,15
10,11
11,12
5,5
27,27
29,31
7,7
7,7
15,16
8,8
4,4
10,11
10,11
15,16
10,11
5,5
10,10
4,4
11,11
5,5
31,31
10,11
12,13
6,6
11,11
12,13
12,12
15,15
3,3
13,13
4,4
11,12
6,6
8,8
12,12
24,24
6,6
33,33
8,8
5,5
2,2
26,26
12,13
17,17
14,14
17,18
7,7
5,5
25,25
17,17
35,36
11,11
8,8
6,6
36,36
4,4
24,24
7,7
17,18
36,36
2,2
11,11
13,13
5,5
6,6
5,5
5,5
5,5
29,29
12,13
10,10
10,10
25,25
13,13
17,17
5,5
26,26
9,9
8,8
7,7
4,4
11,11
14,14
4,4
11,12
15,15
29,29
3,3
9,9
9,9
11,12
11,11
6,6
9,9
23,24
11,11
9,9
11,12
12,13
13,14
10,11
16,17
16,16
6,6
13,14
10,10
16,16
19,21
7,7
11,12
29,32
31,33
3,3
6,6
7,7
10,11
13,13
14,15
4,4
10,10
15,15
3,3
10,11
5,5
4,4
7,7
10,10
5,5
31,33
33,34
7,7
3,3
2,2
6,6
5,5
3,3
10,11
6,6
5,5
7,7
11,12
4,4
31,34
12,12
11,11
13,14
10,10
14,14
35,36
4,4
8,8
7,7
5,5
16,17
28,28
5,5
10,10
12,12
6,6
5,5
22,24
15,15
16,16
11,11
17,18
6,6
8,8
3,3
20,20
4,4
3,3
15,15
3,3
5,5
15,16
4,4
3,3
12,12
3,3
10,10
31,32
11,12
12,13
11,12
5,5
14,14
11,12
4,4
17,18
7,7
7,7
6,6
6,6
12,13
30,31
9,9
4,4
2,2
11,11
11,11
9,9
12,12
3,3
4,4
3,3
4,4
4,4
12,12
2,2
13,13
5,5
4,4
26,26
5,5
9,9
10,11
6,6
11,11
8,8
11,11
15,16
5,5
29,30
11,11
5,5
5,5
3,3
13,14
15,15
11,12
35,36
25,25
15,16
16,17
21,21
19,20
15,15
15,16
2,2
24,24
8,8
8,8
2,2
4,4
3,3
6,6
2,2
11,12
28,30
7,7
10,10
17,17
5,5
12,13
5,5
10,11
17,17
17,18
17,18
29,30
14,15
16,16
11,12
5,5
17,17
11,11
10,11
8,8
16,17
5,5
10,11
12,12
6,6
4,4
12,13
5,5
6,6
19,21
7,7
5,5
10,10
2,2
10,10
23,25
11,12
9,9
10,11
17,17
16,16
19,19
11,12
5,5
21,23
9,9
12,12
4,4
31,32
14,14
12,13
12,12
6,6
32,32
7,7
3,3
5,5
10,10
10,10
6,6
9,9
20,21
6,6
8,8
21,21
7,7
6,6
10,11
20,22
5,5
8,8
9,9
13,13
33,34
2,2
6,6
17,17
10,11
8,8
12,12
14,14
14,14
7,7
6,6
13,13
13,13
22,24
7,7
18,18
18,18
18,18
10,11
6,6
16,17
12,13
34,34
10,10
11,12
22,22
11,11
12,13
6,6
11,11
11,12
7,7
12,13
13,14
14,15
7,7
12,13
10,10
8,8
3,3
11,12
24,24
4,4
23,24
11,12
3,3
7,7
6,6
5,5
7,7
25,27
33,33
11,11
23,25
11,12
26,26
8,8
20,21
11,12
3,3
17,17
32,33
28,31
14,15
32,35
18,18
11,12
14,15
12,12
26,28
33,35
7,7
26,26
8,8
12,13
29,30
10,10
2,2
3,3
7,7
19,19
5,5
10,11
12,13
9,9
17,17
31,32
10,11
14,15
11,12
11,11
16,16
3,3
11,11
13,13
10,10
10,11
12,13
19,21
17,18
5,5
4,4
19,19
11,11
7,7
6,6
5,5
14,15
17,18
4,4
13,14
6,6
6,6
9,9
10,10
2,2
17,17
12,12
12,13
11,11
12,13
14,14
8,8
16,17
14,15
12,12
11,11
12,13
11,12
17,18
10,11
7,7
24,24
6,6
11,12
3,3
28,28
11,12
12,13
12,13
14,14
3,3
3,3
3,3
32,32
4,4
3,3
11,12
11,12
18,19
11,11
16,17
12,13
11,11
7,7
3,3
10,10
4,4
5,5
11,11
6,6
2,2
2,2
1,1
11,12
2,2
10,11
3,3
21,22
12,13
7,7
5,5
8,8
30,30
9,9
4,4
3,3
3,3
24,24
14,14
2,2
3,3
14,14
16,17
22,23
29,29
10,10
31,33
4,4
20,20
26,26
11,11
11,11
8,8
25,25
19,19
13,13
12,13
12,13
2,2
14,14
13,14
32,32
10,10
22,22
35,35
25,26
23,24
34,34
18,18
3,3
9,9
9,9
3,3
33,33
9,9
33,34
10,10
31,32
13,14
11,12
10,11
7,7
4,4
17,17
16,17
15,15
9,9
18,19
2,2
28,30
4,4
13,13
17,18
13,14
4,4
13,13
5,5
11,11
11,12
13,13
27,29
12,13
18,18
17,17
15,16
10,11
5,5
7,7
29,30
10,11
28,28
20,22
17,17
6,6
11,11
13,13
23,23
6,6
9,9
8,8
15,16
4,4
21,23
29,31
3,3
25,26
16,17
12,13
10,10
32,34
5,5
12,12
27,29
5,5
17,18
31,33
9,9
3,3
5,5
11,12
23,23
8,8
10,10
5,5
33,34
21,21
16,16
10,11
13,13
13,13
18,18
26,27
13,13
3,3
9,9
5,5
15,16
7,7
7,7
19,19
19,19
7,7
3,3
30,30
32,32
7,7
7,7
6,6
11,11
2,2
6,6
13,14
15,16
4,4
11,12
12,13
3,3
30,31
11,11
8,8
5,5
18,19
5,5
16,16
13,14
4,4
29,31
7,7
21,21
22,22
22,22
14,14
7,7
4,4
5,5
34,35
17,18
11,12
16,17
15,15
4,4
18,19
16,17
5,5
14,14
11,11
2,2
10,10
18,18
2,2
16,16
4,4
12,12
5,5
14,15
6,6
6,6
5,5
11,11
3,3
1,1
9,9
33,33
14,14
7,7
8,8
14,15
11,11
18,18
4,4
4,4
2,2
19,20
4,4
4,4
22,23
31,31
17,17
22,22
8,8
34,34
32,32
11,12
4,4
7,7
4,4
11,11
11,12
31,32
13,14
21,22
10,10
19,20
28,30
12,13
13,14
15,15
5,5
6,6
10,10
6,6
15,15
10,11
12,13
5,5
8,8
3,3
5,5
18,19
28,29
19,20
6,6
34,34
17,17
10,11
8,8
14,15
11,11
11,12
6,6
18,19
12,12
31,33
12,13
11,12
10,11
11,11
13,13
11,11
8,8
12,13
11,12
3,3
9,9
24,25
11,11
11,11
35,35
5,5
9,9
7,7
12,12
4,4
27,28
14,15
25,26
11,12
5,5
5,5
10,11
7,7
6,6
6,6
15,15
33,36
16,16
2,2
7,7
20,20
21,21
28,30
15,15
19,20
13,13
6,6
5,5
28,29
9,9
7,7
5,5
13,14
16,17
15,15
25,26
3,3
12,12
13,13
6,6
6,6
18,19
9,9
5,5
8,8
28,29
25,25
3,3
13,13
13,13
24,24
25,26
8,8
10,10
13,14
28,28
34,36
21,23
19,21
9,9
15,15
14,14
14,14
7,7
36,36
29,30
10,10
26,28
17,18
12,12
18,18
3,3
8,8
26,28
5,5
10,11
14,14
13,13
14,14
17,18
19,19
8,8
9,9
14,14
7,7
13,14
32,35
6,6
2,2
8,8
12,12
7,7
3,3
14,15
12,12
3,3
2,2
16,17
5,5
12,12
3,3
30,30
5,5
9,9
28,29
3,3
3,3
13,13
16,17
11,12
10,11
9,9
16,17
4,4
7,7
18,19
7,7
29,32
1,1
3,3
3,3
26,27
11,12
10,11
10,11
33,33
12,13
15,15
31,34
11,12
35,36
6,6
15,16
10,10
10,11
12,13
11,12
5,5
8,8
12,13
15,16
1,1
11,11
26,27
3,3
10,11
26,27
28,29
9,9
7,7
10,10
17,18
34,35
33,33
6,6
4,4
10,10
8,8
28,29
13,13
6,6
8,8
8,8
2,2
33,33
13,14
13,13
3,3
22,22
25,26
8,8
25,26
2,2
3,3
21,21
8,8
15,16
10,11
7,7
12,12
15,15
